"index","nodule_a_id","nodule_b_id","Input Volume","Output Volume","Generated Volume","Dice Score"
"63","2_10123611456009648_1","2_10123611456009648_1","80.3375244140625","76.01165771484375","79.41055297851562","0.45328032970428467"
"64","3_10123611456009648_1","3_10123611456009648_1","129.7760009765625","130.39398193359375","133.79287719726562","0.8397660851478577"
"65","1_10145902954958265_0","1_10145902954958265_0","74.46670532226562","81.88247680664062","71.685791015625","0.7444667816162109"
"66","2_10145902954958265_0","2_10145902954958265_0","73.84872436523438","96.09603881835938","74.46670532226562","0.6702898740768433"
"67","3_10145902954958265_0","3_10145902954958265_0","154.4952392578125","155.42221069335938","151.09634399414062","0.5846773982048035"
"68","4_10145902954958265_0","4_10145902954958265_0","84.35440063476562","69.52285766601562","87.44430541992188","0.6062992215156555"
"69","1_10148211689607213_1","1_10148211689607213_1","72.9217529296875","39.241790771484375","13.904571533203125","5.813953318778431e-9"
"70","2_10148211689607213_1","2_10148211689607213_1","64.88800048828125","37.69683837890625","63.961029052734375","0.7416413426399231"
"71","1_10161407293122557_0","1_10161407293122557_0","49.747467041015625","368.0076599121094","49.747467041015625","0.18625277280807495"
"72","1_10161411139087135_1","1_10161411139087135_1","368.0076599121094","306.5185546875","481.0981750488281","0.46606510877609253"
"73","2_10170407209636357_0","2_10170407209636357_0","71.06781005859375","138.73672485351562","67.05093383789062","0.5075075030326843"
"74","1_10174701719265171_0","1_10174701719265171_0","67.35992431640625","94.24209594726562","63.65203857421875","0.5479452013969421"
"75","1_10174714321355519_1","1_10174714321355519_1","94.24209594726562","79.1015625","93.62411499023438","0.6475849747657776"
"76","1_10183902080033376_0","1_10183902080033376_0","46.039581298828125","63.0340576171875","46.039581298828125","0.5722379684448242"
"77","2_10195402596764985_0","2_10195402596764985_0","220.31021118164062","157.58514404296875","218.7652587890625","0.7963874936103821"
"78","4_10196403001486995_0","4_10196403001486995_0","107.83767700195312","156.34918212890625","107.21969604492188","0.6447831392288208"
"79","4_10196413391403270_1","4_10196413391403270_1","156.34918212890625","145.53451538085938","151.71432495117188","0.55509352684021"
"80","1_10196413391403270_1","1_10196413391403270_1","68.59588623046875","129.46701049804688","68.59588623046875","0.595943808555603"
"81","1_10196902699865062_0","1_10196902699865062_0","76.93862915039062","63.0340576171875","76.01165771484375","0.5422222018241882"
"82","1_10196913137786641_1","1_10196913137786641_1","63.0340576171875","87.44430541992188","63.65203857421875","0.6543967127799988"
"83","1_10198502053976042_0","1_10198502053976042_0","80.3375244140625","78.79257202148438","79.41055297851562","0.6875"
"84","1_10237101138006413_0","1_10237101138006413_0","1434.642822265625","1934.58935546875","1429.389892578125","0.6391108632087708"
"85","1_10237111242092959_1","1_10237111242092959_1","1934.58935546875","2217.006591796875","1967.033447265625","0.7506647109985352"
"86","2_10239513033900121_1","2_10239513033900121_1","175.506591796875","94.86007690429688","685.9588623046875","0.13771270215511322"
"87","1_10260902972075163_0","1_10260902972075163_0","105.36575317382812","110.30960083007812","97.33200073242188","0.648809552192688"
"88","4_10260902972075163_0","4_10260902972075163_0","73.84872436523438","102.5848388671875","72.61276245117188","0.7266314029693604"
"89","7_10260902972075163_0","7_10260902972075163_0","79.41055297851562","83.11843872070312","78.17459106445312","0.7816091775894165"
"90","3_10261401815577525_0","3_10261401815577525_0","42.022705078125","63.65203857421875","40.16876220703125","0.255952388048172"
"91","3_10261412924181877_1","3_10261412924181877_1","63.65203857421875","49.747467041015625","60.253143310546875","0.25280898809432983"
"92","1_10261703370597617_0","1_10261703370597617_0","113.70849609375","106.292724609375","114.9444580078125","0.8072625994682312"
"93","1_10261712332621126_1","1_10261712332621126_1","106.292724609375","143.37158203125","107.21969604492188","0.6855733394622803"
"94","2_10268901001862777_0","2_10268901001862777_0","79.41055297851562","128.84902954101562","82.50045776367188","0.37719297409057617"
"95","5_10268901001862777_0","5_10268901001862777_0","42.022705078125","50.365447998046875","40.477752685546875","0.15646257996559143"
"96","1_10270401957844205_0","1_10270401957844205_0","206.4056396484375","159.4390869140625","203.31573486328125","0.5570698380470276"
"97","1_10270413222599469_1","1_10270413222599469_1","159.4390869140625","183.23135375976562","165.30990600585938","0.8538529872894287"
"98","2_10271403137218920_0","2_10271403137218920_0","145.22552490234375","152.64129638671875","145.22552490234375","0.818652868270874"
"99","4_10271403137218920_0","4_10271403137218920_0","66.43295288085938","71.99478149414062","66.12396240234375","0.6263982057571411"
"100","1_10287109862196489_0","1_10287109862196489_0","80.95550537109375","45.11260986328125","91.461181640625","0.3936651647090912"
"101","2_10297801347864628_0","2_10297801347864628_0","121.43325805664062","96.09603881835938","121.43325805664062","0.6818181872367859"
"102","2_10298008898876391_0","2_10298008898876391_0","166.23687744140625","175.506591796875","168.0908203125","0.5881295204162598"
"103","3_10298008898876391_0","3_10298008898876391_0","90.84320068359375","68.28689575195312","89.60723876953125","0.6966732144355774"
"104","1_10309312714651546_1","1_10309312714651546_1","118.65234375","96.71401977539062","176.12457275390625","1.1325028692610317e-9"
"105","1_10326602421625918_0","1_10326602421625918_0","81.88247680664062","98.876953125","81.26449584960938","0.7581475377082825"
"106","2_10327312658876288_1","2_10327312658876288_1","43.87664794921875","62.41607666015625","43.567657470703125","0.5772594809532166"
"107","1_10332902238657337_0","1_10332902238657337_0","151.71432495117188","132.55691528320312","156.65817260742188","0.6474359035491943"
"108","1_10332919696044714_1","1_10332919696044714_1","132.55691528320312","139.6636962890625","135.955810546875","0.6771300435066223"
"109","2_10332919696044714_1","2_10332919696044714_1","113.70849609375","125.75912475585938","118.34335327148438","0.3291139304637909"
"110","3_10332919696044714_1","3_10332919696044714_1","110.0006103515625","125.45013427734375","109.07363891601562","0.6693016886711121"
"111","1_10334704842832947_0","1_10334704842832947_0","178.28750610351562","160.05706787109375","216.60232543945312","0.7793273329734802"
"112","2_10334704842832947_0","2_10334704842832947_0","180.75942993164062","129.46701049804688","175.19760131835938","0.4036511182785034"
"113","1_10340301483880325_0","1_10340301483880325_0","91.15219116210938","68.59588623046875","87.13531494140625","0.6150793433189392"
"114","2_10340301483880325_0","2_10340301483880325_0","62.725067138671875","142.1356201171875","61.489105224609375","0.19423368573188782"
"115","1_10340802636429394_0","1_10340802636429394_0","168.39981079101562","213.20343017578125","171.7987060546875","0.6532905101776123"
"116","1_10343605264620124_0","1_10343605264620124_0","81.88247680664062","61.18011474609375","80.02853393554688","0.8096280097961426"
"117","1_10343802580948153_0","1_10343802580948153_0","104.74777221679688","172.10769653320312","105.67474365234375","0.6807563900947571"
"118","1_10343812878699778_1","1_10343812878699778_1","172.10769653320312","113.09051513671875","173.96163940429688","0.6824542284011841"
"119","2_10351512701888626_1","2_10351512701888626_1","49.129486083984375","76.32064819335938","50.983428955078125","0.48543688654899597"
"120","1_10355902132437547_0","1_10355902132437547_0","120.19729614257812","183.54034423828125","121.74224853515625","0.6842105388641357"
"121","1_10355914937406955_1","1_10355914937406955_1","183.54034423828125","110.61859130859375","191.5740966796875","0.48670756816864014"
"122","2_10355902132437547_0","2_10355902132437547_0","4722.91943359375","4687.07666015625","4768.3408203125","0.46385622024536133"
